# crate	file	line	item	transpiled_type	class	safe_type	evidence
mfsmaster	mfsmaster/src/mfscommon/main.rs	799	usecnow	uint64_t	STATIC	AtomicU64	auto:type-shape
mfsmaster	mfsmaster/src/mfscommon/main.rs	800	loop_start	::core::ffi::c_double	BUF	Mutex<::core::ffi::c_double> or thread_local	auto:type-shape
mfsmaster	mfsmaster/src/mfscommon/main.rs	801	signalpipe	[::core::ffi::c_int; 2]	BUF	Mutex<[…; N]> or thread_local	auto:type-shape
mfsmaster	mfsmaster/src/mfscommon/main.rs	93	optarg	*mut ::core::ffi::c_char	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmaster	mfsmaster/src/mfscommon/main.rs	94	optind	::core::ffi::c_int	BUF	Mutex<::core::ffi::c_int> or thread_local	auto:type-shape
mfsmaster	mfsmaster/src/mfscommon/md5.rs	24	padding	[uint8_t; 64]	BUF	Mutex<[…; N]> or thread_local	auto:type-shape
mfsmaster	mfsmaster/src/mfscommon/mfslog.rs	126	mfs_log_sink	Option<unsafe extern "C" fn(*const ::core::ffi::c_char) -> ()>	BUF	Mutex<Option<unsafe extern "C" fn(*const ::core::ffi::c_char) -> ()>> or thread_local	auto:type-shape
mfsmaster	mfsmaster/src/mfscommon/mfslog.rs	127	force_stderr	::core::ffi::c_int	BUF	Mutex<::core::ffi::c_int> or thread_local	auto:type-shape
mfsmaster	mfsmaster/src/mfscommon/mfslog.rs	128	use_colors	::core::ffi::c_int	BUF	Mutex<::core::ffi::c_int> or thread_local	auto:type-shape
mfsmaster	mfsmaster/src/mfscommon/mfslog.rs	129	stderr_active	::core::ffi::c_int	BUF	Mutex<::core::ffi::c_int> or thread_local	auto:type-shape
mfsmaster	mfsmaster/src/mfscommon/mfslog.rs	130	mfs_log_min_level	::core::ffi::c_int	BUF	Mutex<::core::ffi::c_int> or thread_local	auto:type-shape
mfsmaster	mfsmaster/src/mfscommon/mfslog.rs	131	mfs_log_elevate_to	::core::ffi::c_int	BUF	Mutex<::core::ffi::c_int> or thread_local	auto:type-shape
mfsmaster	mfsmaster/src/mfscommon/mfslog.rs	132	syslog_open	::core::ffi::c_int	BUF	Mutex<::core::ffi::c_int> or thread_local	auto:type-shape
mfsmaster	mfsmaster/src/mfscommon/mfslog.rs	134	mfs_log_priority_strings	[*const ::core::ffi::c_char; 5]	BUF	Mutex<[…; N]> or thread_local	auto:type-shape
mfsmaster	mfsmaster/src/mfscommon/mfslog.rs	270	lfd	*mut FILE	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmaster	mfsmaster/src/mfscommon/mfslog.rs	6	stderr	*mut FILE	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmaster	mfsmaster/src/mfscommon/pcqueue.rs	28	stderr	*mut FILE	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmaster	mfsmaster/src/mfscommon/processname.rs	2	environ	*mut *mut ::core::ffi::c_char	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmaster	mfsmaster/src/mfscommon/processname.rs	21	argv_start	*mut ::core::ffi::c_char	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmaster	mfsmaster/src/mfscommon/processname.rs	22	argv_leng	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfscommon/processname.rs	23	myenvcpy	*mut *mut ::core::ffi::c_char =	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmaster	mfsmaster/src/mfscommon/processname.rs	33	environ_0	*mut *mut ::core::ffi::c_char	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmaster	mfsmaster/src/mfscommon/random.rs	14	i	uint8_t	STATIC	AtomicU8	auto:type-shape
mfsmaster	mfsmaster/src/mfscommon/random.rs	15	j	uint8_t	STATIC	AtomicU8	auto:type-shape
mfsmaster	mfsmaster/src/mfscommon/random.rs	16	p	[uint8_t; 256]	BUF	Mutex<[…; N]> or thread_local	auto:type-shape
mfsmaster	mfsmaster/src/mfscommon/strerr.rs	15	stderr	*mut FILE	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmaster	mfsmaster/src/mfscommon/strerr.rs	218	errtab	[errent; 132]	BUF	Mutex<[…; N]> or thread_local	auto:type-shape
mfsmaster	mfsmaster/src/mfscommon/strerr.rs	769	errhash	*mut errent	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
